year,date,venue,city_state,imageUrl,net_link
1994,"November 26, 1994",The Orpheum Theatre,"Minneapolis, MN",/images/1994-11-26.png,https://phish.net/setlists/phish-november-26-1994-the-orpheum-theatre-minneapolis-mn-usa.html
1994,"November 28, 1994",Brick Breeden Fieldhouse,"Bozeman, MT",/images/1994-11-28.png,https://phish.net/setlists/phish-november-28-1994-field-house-montana-state-university-bozeman-mt-usa.html
1994,"November 30, 1994",Campus Recreation Center,"Olympia, WA",/images/1994-11-30.JPG,https://phish.net/setlists/phish-november-30-1994-campus-recreation-center-evergreen-college-olympia-wa-usa.html
1994,"December 1, 1994",Salem Armory,"Salem, OR",/images/1994-12-01.png,https://phish.net/setlists/phish-december-01-1994-salem-armory-salem-or-usa.html
1994,"December 2, 1994",Recreation Hall,"Davis, CA",/images/1994-12-02.png,https://phish.net/setlists/phish-december-02-1994-recreation-hall-university-of-california-davis-davis-ca-usa.html
1994,"December 3, 1994",Event Center,"San Jose, CA",/images/1994-12-03.png,https://phish.net/setlists/phish-december-03-1994-event-center-san-jose-ca-usa.html
1994,"December 4, 1994",Acker Gym,"Chico, CA",/images/1994-12-04.png,https://phish.net/setlists/phish-december-04-1994-acker-gym-chico-state-university-chico-ca-usa.html
1994,"December 6, 1994",UCSB Events Center,"Goleta, CA",/images/1994-12-06.png,https://phish.net/setlists/phish-december-06-1994-ucsb-events-center-university-of-california-santa-barbara-goleta-ca-usa.html
1994,"December 7, 1994",Spreckels Theatre,"San Diego, CA",/images/1994-12-07.png,https://phish.net/setlists/phish-december-07-1994-spreckels-theatre-san-diego-ca-usa.html
1994,"December 8, 1994",Spreckels Theatre,"San Diego, CA",/images/1994-12-08.png,https://phish.net/setlists/phish-december-08-1994-spreckels-theatre-san-diego-ca-usa.html
1994,"December 9, 1994",Mesa Amphitheatre,"Mesa, AZ",/images/1994-12-09.png,https://phish.net/setlists/phish-december-09-1994-mesa-amphitheatre-mesa-az-usa.html
1994,"December 10, 1994",Civic Auditorium,"Santa Monica, CA",/images/1994-12-10.JPG,https://phish.net/setlists/phish-december-10-1994-civic-auditorium-santa-monica-ca-usa.html
1994,"December 28, 1994",Civic Center,"Philadelphia, PA",/images/1994-12-28.png,https://phish.net/setlists/phish-december-28-1994-civic-center-philadelphia-pa-usa.html
1994,"December 29, 1994",Providence Civic Center,"Providence, RI",/images/1994-12-29.png,https://phish.net/setlists/phish-december-29-1994-providence-civic-center-providence-ri-usa.html
1994,"December 30, 1994",Madison Square Garden,"New York, NY",/images/1994-12-30.png,https://phish.net/setlists/phish-december-30-1994-madison-square-garden-new-york-ny-usa.html
1994,"December 31, 1994",Boston Garden,"Boston, MA",/images/1994-12-31.png,https://phish.net/setlists/phish-december-31-1994-boston-garden-boston-ma-usa.html
1995,"May 16, 1995",Lowell Memorial Auditorium,"Lowell, MA",/images/1995-05-16.png,https://phish.net/setlists/phish-may-16-1995-lowell-memorial-auditorium-lowell-ma-usa.html
1995,"June 7, 1995",Boise State University Pavilion,"Boise, ID",/images/1995-06-07.png,https://phish.net/setlists/phish-june-07-1995-boise-state-university-pavilion-boise-id-usa.html
1995,"June 8, 1995",The Delta Center,"Salt Lake City, UT",/images/1995-06-08.jpg,https://phish.net/setlists/phish-june-08-1995-the-delta-center-salt-lake-city-ut-usa.html
1995,"June 9, 1995",Red Rocks Amphitheatre,"Morrison, CO",/images/1995-06-09.JPG,https://phish.net/setlists/phish-june-09-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,"June 10, 1995",Red Rocks Amphitheatre,"Morrison, CO",/images/1995-06-10.JPG,https://phish.net/setlists/phish-june-10-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,"June 13, 1995",Riverport Amphitheater,"Maryland Heights, MO",/images/1995-06-13.png,https://phish.net/setlists/phish-june-13-1995-riverport-amphitheater-maryland-heights-mo-usa.html
1995,"June 14, 1995",Mud Island Amphitheater,"Memphis, TN",/images/1995-06-14.png,https://phish.net/setlists/phish-june-14-1995-mud-island-amphitheater-memphis-tn-usa.html
1995,"June 15, 1995",Lakewood Amphitheatre,"Atlanta, GA",/images/1995-06-15.png,https://phish.net/setlists/phish-june-15-1995-lakewood-amphitheatre-atlanta-ga-usa.html
1995,"June 16, 1995",Walnut Creek Amphitheater,"Raleigh, NC",/images/1995-06-16.png,https://phish.net/setlists/phish-june-16-1995-walnut-creek-amphitheater-raleigh-nc-usa.html
1995,"June 17, 1995",Nissan Pavilion,"Bristow, VA",/images/1995-06-17.png,https://phish.net/setlists/phish-june-17-1995-nissan-pavilion-at-stone-ridge-bristow-va-usa.html
1995,"June 19, 1995",Deer Creek,"Noblesville, IN",/images/1995-06-19.png,https://phish.net/setlists/phish-june-19-1995-deer-creek-music-center-noblesville-in-usa.html
1995,"June 20, 1995",Blossom Music Center,"Cuyahoga Falls, OH",/images/1995-06-20.png,https://phish.net/setlists/phish-june-20-1995-blossom-music-center-cuyahoga-falls-oh-usa.html
1995,"June 22, 1995",Finger Lakes Performing Arts Center,"Canandaigua, NY",/images/1995-06-22.png,https://phish.net/setlists/phish-june-22-1995-finger-lakes-performing-arts-center-canandaigua-ny-usa.html
1995,"June 23, 1995",Waterloo Village,"Stanhope, NJ",/images/1995-06-23.png,https://phish.net/setlists/phish-june-23-1995-waterloo-village-stanhope-nj-usa.html
1995,"June 24, 1995",The Mann Music Center,"Philadelphia, PA",/images/1995-06-24.png,https://phish.net/setlists/phish-june-24-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,"June 25, 1995",The Mann Music Center,"Philadelphia, PA",/images/1995-06-25.png,https://phish.net/setlists/phish-june-25-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,"June 26, 1995",Saratoga Performing Arts Center,"Saratoga Springs, NY",/images/1995-06-26.png,https://phish.net/setlists/phish-june-26-1995-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
1995,"June 28, 1995",Jones Beach Amphitheater,"Wantagh, NY",/images/1995-06-28.png,https://phish.net/setlists/phish-june-28-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,"June 29, 1995",Jones Beach Amphitheater,"Wantagh, NY",/images/1995-06-29.png,https://phish.net/setlists/phish-june-29-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,"June 30, 1995",Great Woods,"Mansfield, MA",/images/1995-06-30.png,https://phish.net/setlists/phish-june-30-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,"July 1, 1995",Great Woods,"Mansfield, MA",/images/1995-07-01.png,https://phish.net/setlists/phish-july-01-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,"July 2, 1995",Summerstage At Sugarbush,"North Fayston, VT",/images/1995-07-02.png,https://phish.net/setlists/phish-july-02-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,"July 3, 1995",Summerstage At Sugarbush,"North Fayston, VT",/images/1995-07-03.png,https://phish.net/setlists/phish-july-03-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,"September 27, 1995",Cal Expo Amphitheater,"Sacramento, CA",/images/1995-09-27.png,https://phish.net/setlists/phish-september-27-1995-cal-expo-amphitheater-sacramento-ca-usa.html
1995,"September 28, 1995",Embarcadero Center,"San Diego, CA",/images/1995-09-28.png,https://phish.net/setlists/phish-september-28-1995-summer-pops-embarcadero-center-san-diego-ca-usa.html
1995,"September 29, 1995",Greek Theatre,"Los Angeles, CA",/images/1995-09-29.png,https://phish.net/setlists/phish-september-29-1995-greek-theatre-los-angeles-ca-usa.html
1995,"September 30, 1995",Shoreline Amphitheatre,"Mountain View, CA",/images/1995-09-30.png,https://phish.net/setlists/phish-september-30-1995-shoreline-amphitheatre-mountain-view-ca-usa.html
1995,"October 2, 1995",Seattle Center Arena,"Seattle, WA",/images/1995-10-02.png,https://phish.net/setlists/phish-october-02-1995-seattle-center-arena-seattle-wa-usa.html
1995,"October 3, 1995",Seattle Center Arena,"Seattle, WA",/images/1995-10-03.png,https://phish.net/setlists/phish-october-03-1995-seattle-center-arena-seattle-wa-usa.html
1995,"October 5, 1995",Memorial Coliseum,"Portland, OR",/images/1995-10-05.png,https://phish.net/setlists/phish-october-05-1995-memorial-coliseum-portland-or-usa.html
1995,"October 6, 1995",The Orpheum Theatre,"Vancouver, Canada",/images/1995-10-06.jpg,https://phish.net/setlists/phish-october-06-1995-the-orpheum-theatre-vancouver-british-columbia-canada.html
1995,"October 7, 1995",Spokane Opera House,"Spokane, WA",/images/1995-10-07.png,https://phish.net/setlists/phish-october-07-1995-spokane-opera-house-spokane-wa-usa.html
1995,"October 8, 1995",Adams Fieldhouse,"Missoula, MT",/images/1995-10-08.png,https://phish.net/setlists/phish-october-08-1995-adams-fieldhouse-university-of-montana-missoula-mt-usa.html
1995,"October 11, 1995",Compton Terrace Amphitheater,"Chandler, AZ",/images/1995-10-11.png,https://phish.net/setlists/phish-october-11-1995-compton-terrace-amphitheater-chandler-az-usa.html
1995,"October 13, 1995",Will Rogers Auditorium,"Fort Worth, TX",/images/1995-10-13.JPG,https://phish.net/setlists/phish-october-13-1995-will-rogers-auditorium-fort-worth-tx-usa.html
1995,"October 14, 1995",Austin Music Hall,"Austin, TX",/images/1995-10-14.png,https://phish.net/setlists/phish-october-14-1995-austin-music-hall-austin-tx-usa.html
1995,"October 15, 1995",Austin Music Hall,"Austin, TX",/images/1995-10-15.png,https://phish.net/setlists/phish-october-15-1995-austin-music-hall-austin-tx-usa.html
1995,"October 17, 1995",State Palace Theatre,"New Orleans, LA",/images/1995-10-17.jpg,https://phish.net/setlists/phish-october-17-1995-state-palace-theatre-new-orleans-la-usa.html
1995,"October 19, 1995",Municipal Auditorium,"Kansas City, MO",/images/1995-10-19.png,https://phish.net/setlists/phish-october-19-1995-municipal-auditorium-kansas-city-mo-usa.html
1995,"October 20, 1995",Five Seasons Arena,"Cedar Rapids, IA",/images/1995-10-20.png,https://phish.net/setlists/phish-october-20-1995-five-seasons-arena-cedar-rapids-ia-usa.html
1995,"October 21, 1995",Pershing Auditorium,"Lincoln, NE",/images/1995-10-21.png,https://phish.net/setlists/phish-october-21-1995-pershing-auditorium-lincoln-ne-usa.html
1995,"October 22, 1995",Assembly Hall,"Champaign, IL",/images/1995-10-22.png,https://phish.net/setlists/phish-october-22-1995-assembly-hall-university-of-illinois-champaign-il-usa.html
1995,"October 24, 1995",Dane County Coliseum,"Madison, WI",/images/1995-10-24.png,https://phish.net/setlists/phish-october-24-1995-dane-county-coliseum-madison-wi-usa.html
1995,"October 25, 1995",St. Paul Civic Center,"St. Paul, MN",/images/1995-10-25.png,https://phish.net/setlists/phish-october-25-1995-civic-center-arena-st-paul-mn-usa.html
1995,"October 27, 1995",Wing's Stadium,"Kalamazoo, MI",/images/1995-10-27.png,https://phish.net/setlists/phish-october-27-1995-wings-stadium-kalamazoo-mi-usa.html
1995,"October 28, 1995",The Palace,"Auburn Hills, MI",/images/1995-10-28.jpg,https://phish.net/setlists/phish-october-28-1995-the-palace-of-auburn-hills-auburn-hills-mi-usa.html
1995,"October 29, 1995",Louisville Gardens,"Louisville, KY",/images/1995-10-29.png,https://phish.net/setlists/phish-october-29-1995-louisville-gardens-louisville-ky-usa.html
1995,"October 31, 1995",Rosemont Horizon,"Rosemont, IL",/images/1995-10-31.png,https://phish.net/setlists/phish-october-31-1995-rosemont-horizon-rosemont-il-usa.html
1995,"November 9, 1995",The Fox Theatre,"Atlanta, GA",/images/1995-11-09.JPG,https://phish.net/setlists/phish-november-09-1995-the-fox-theatre-atlanta-ga-usa.html
1995,"November 10, 1995",The Fox Theatre,"Atlanta, GA",/images/1995-11-10.jpg,https://phish.net/setlists/phish-november-10-1995-the-fox-theatre-atlanta-ga-usa.html
1995,"November 11, 1995",The Fox Theatre,"Atlanta, GA",/images/1995-11-11.png,https://phish.net/setlists/phish-november-11-1995-the-fox-theatre-atlanta-ga-usa.html
1995,"November 12, 1995",O'Connell Center,"Gainesville, FL",/images/1995-11-12.jpg,https://phish.net/setlists/phish-november-12-1995-oconnell-center-university-of-florida-gainesville-fl-usa.html
1995,"November 14, 1995",University Of Central Florida Arena,"Orlando, FL",/images/1995-11-14.jpg,https://phish.net/setlists/phish-november-14-1995-university-of-central-florida-arena-orlando-fl-usa.html
1995,"November 15, 1995",Sun Dome,"Tampa, FL",/images/1995-11-15.png,https://phish.net/setlists/phish-november-15-1995-sun-dome-university-of-south-florida-tampa-fl-usa.html
1995,"November 16, 1995",West Palm Beach Amphitheatre,"West Palm Beach, FL",/images/1995-11-16.png,https://phish.net/setlists/phish-november-16-1995-west-palm-beach-auditorium-west-palm-beach-fl-usa.html
1995,"November 18, 1995",North Charleston Coliseum,"Charleston, SC",/images/1995-11-18.png,https://phish.net/setlists/phish-november-18-1995-north-charleston-coliseum-north-charleston-sc-usa.html
1995,"November 19, 1995",Charlotte Coliseum,"Charlotte, NC",/images/1995-11-19.png,https://phish.net/setlists/phish-november-19-1995-charlotte-coliseum-charlotte-nc-usa.html
1995,"November 21, 1995",Lawrence Joel Veterans Memorial Coliseum,"Winston-Salem, NC",/images/1995-11-21.png,https://phish.net/setlists/phish-november-21-1995-lawrence-joel-veterans-memorial-coliseum-winston-salem-nc-usa.html
1995,"November 22, 1995",USAir Arena,"Landover, MD",/images/1995-11-22.png,https://phish.net/setlists/phish-november-22-1995-usair-arena-landover-md-usa.html
1995,"November 24, 1995",Civic Arena,"Pittsburgh, PA",/images/1995-11-24.png,https://phish.net/setlists/phish-november-24-1995-civic-arena-pittsburgh-pa-usa.html
1995,"November 25, 1995",Hampton Coliseum,"Hampton, VA",/images/1995-11-25.png,https://phish.net/setlists/phish-november-25-1995-hampton-coliseum-hampton-va-usa.html
1995,"November 28, 1995",Knoxville Civic Coliseum,"Knoxville, TN",/images/1995-11-28.JPG,https://phish.net/setlists/phish-november-28-1995-knoxville-civic-coliseum-knoxville-tn-usa.html
1995,"November 29, 1995",Municipal Auditorium,"Nashville, TN",/images/1995-11-29.png,https://phish.net/setlists/phish-november-29-1995-municipal-auditorium-nashville-tn-usa.html
1995,"November 30, 1995",Ervin J. Nutter Center,"Dayton, OH",/images/1995-11-30.png,https://phish.net/setlists/phish-november-30-1995-ervin-j-nutter-center-wright-state-university-dayton-oh-usa.html
1995,"December 1, 1995",Hersheypark Arena,"Hershey, PA",/images/1995-12-01.png,https://phish.net/setlists/phish-december-01-1995-hersheypark-arena-hershey-pa-usa.html
1995,"December 2, 1995",New Haven Colisuem,"New Haven, CT",/images/1995-12-02.png,https://phish.net/setlists/phish-december-02-1995-new-haven-veterans-memorial-coliseum-new-haven-ct-usa.html
1995,"December 4, 1995",Mullins Center,"Amherst, MA",/images/1995-12-04.png,https://phish.net/setlists/phish-december-04-1995-mullins-center-university-of-massachusetts-amherst-ma-usa.html
1995,"December 5, 1995",Mullins Center,"Amherst, MA",/images/1995-12-05.png,https://phish.net/setlists/phish-december-05-1995-mullins-center-university-of-massachusetts-amherst-ma-usa.html
1995,"December 7, 1995",Niagara Fall Convention Center,"Niagara Falls, NY",/images/1995-12-07.png,https://phish.net/setlists/phish-december-07-1995-niagara-falls-convention-center-niagara-falls-ny-usa.html
1995,"December 8, 1995",CSU Convocation Center,"Cleveland, OH",/images/1995-12-08.png,https://phish.net/setlists/phish-december-08-1995-csu-convocation-center-cleveland-oh-usa.html
1995,"December 9, 1995",Knickerbocker Arena,"Albany, NY",/images/1995-12-09.png,https://phish.net/setlists/phish-december-09-1995-knickerbocker-arena-albany-ny-usa.html
1995,"December 11, 1995",Cumberland County Civic Center,"Portland, ME",/images/1995-12-11.png,https://phish.net/setlists/phish-december-11-1995-cumberland-county-civic-center-portland-me-usa.html
1995,"December 12, 1995",Providence Civic Center,"Providence, RI",/images/1995-12-12.png,https://phish.net/setlists/phish-december-12-1995-providence-civic-center-providence-ri-usa.html
1995,"December 14, 1995",Broome County Arena,"Binghamton, NY",/images/1995-12-14.png,https://phish.net/setlists/phish-december-14-1995-broome-county-arena-binghamton-ny-usa.html
1995,"December 15, 1995",CoreStates Spectrum,"Philadelphia, PA",/images/1995-12-15.png,https://phish.net/setlists/phish-december-15-1995-corestates-spectrum-philadelphia-pa-usa.html
1995,"December 16, 1995",Olympic Center,"Lake Placid, NY",/images/1995-12-16.png,https://phish.net/setlists/phish-december-16-1995-olympic-center-lake-placid-ny-usa.html
1995,"December 17, 1995",Olympic Center,"Lake Placid, NY",/images/1995-12-17.png,https://phish.net/setlists/phish-december-17-1995-olympic-center-lake-placid-ny-usa.html
1995,"December 28, 1995",Worcester Centrum Centre,"Worcester, MA",/images/1995-12-28.png,https://phish.net/setlists/phish-december-28-1995-worcester-centrum-centre-worcester-ma-usa.html
1995,"December 29, 1995",Worcester Centrum Centre,"Worcester, MA",/images/1995-12-29.png,https://phish.net/setlists/phish-december-29-1995-worcester-centrum-centre-worcester-ma-usa.html
1995,"December 30, 1995",Madison Square Garden,"New York, NY",/images/1995-12-30.png,https://phish.net/setlists/phish-december-30-1995-madison-square-garden-new-york-ny-usa.html
1995,"December 31, 1995",Madison Square Garden,"New York, NY",/images/1995-12-31.png,https://phish.net/setlists/phish-december-31-1995-madison-square-garden-new-york-ny-usa.html
1996,"April 26, 1996",Jazz Fest,"New Orleans, LA",/images/1996-04-26.png,https://phish.net/setlists/phish-april-26-2014-new-orleans-fairgrounds-new-orleans-la-usa.html
1996,"July 3, 1996",Stadio Briamasco,"Trento, Italy",/images/1996-07-03.jpg,https://phish.net/setlists/phish-july-03-1996-stadio-briamasco-trento-italy.html
1996,"July 5, 1996",Stadio Olimpico,"Rome, Italy",/images/1996-07-05.jpg,https://phish.net/setlists/phish-july-05-1996-stadio-olimpico-rome-italy.html
1996,"July 7, 1996",Parco Aquatica,"Milan, Italy",/images/1996-07-07.jpg,https://phish.net/setlists/phish-july-07-1996-parco-aquatica-milan-italy.html
1996,"July 10, 1996",Le Zenith,"Paris, France",/images/1996-07-10.jpg,https://phish.net/setlists/phish-july-10-1996-le-zenith-paris-france.html
1996,"July 11, 1996",Shepherd's Bush Empire,"London, England",/images/1996-07-11.png,https://phish.net/setlists/phish-july-11-1996-shepherds-bush-empire-london-england.html
1996,"July 12, 1996",Melkweg,"Amsterdam, Netherlands",/images/1996-07-12.jpg,https://phish.net/setlists/phish-july-12-1996-melkweg-amsterdam-netherlands.html
1996,"July 15, 1996",La Marna,"Sesto Calende, Italy",/images/1996-07-15.jpg,https://phish.net/setlists/phish-july-15-1996-la-marna-sesto-calende-italy.html
1996,"July 17, 1996",Theatre Antique,"Vienne, France",/images/1996-07-17.jpg,https://phish.net/setlists/phish-july-17-1996-theatre-antique-vienne-france.html
1996,"July 18, 1996",Theatre De Verdure,"Nice, France",/images/1996-07-18.jpg,https://phish.net/setlists/phish-july-18-1996-theatre-de-verdure-nice-france.html
1996,"July 19, 1996",Les Arnes D'arles,"Arles, France",/images/1996-07-19.JPG,https://phish.net/setlists/phish-july-19-1996-les-arnes-darles-arles-france.html
1996,"July 21, 1996",The Forum,"Nuremberg, Germany",/images/1996-07-21.JPG,https://phish.net/setlists/phish-july-21-1996-the-forum-nremberg-germany.html
1996,"July 22, 1996",Tanzbrunnen,"Cologne, Germany",/images/1996-07-22.jpg,https://phish.net/setlists/phish-july-22-1996-tanzbrunnen-cologne-germany.html
1996,"July 23, 1996",Markthalle,"Hamburg, Germany",/images/1996-07-23.JPG,https://phish.net/setlists/phish-july-23-1996-markthalle-hamburg-germany.html
1996,"August 2, 1996",Wolf Mountain Amphitheatre,"Park City, UT",/images/1996-08-02.png,https://phish.net/setlists/phish-august-02-1996-wolf-mountain-amphitheatre-park-city-ut-usa.html
1996,"August 4, 1996",Red Rocks Amphitheatre,"Morrison, CO",/images/1996-08-04.png,https://phish.net/setlists/phish-august-04-1996-red-rocks-amphitheatre-morrison-co-usa.html
1996,"August 5, 1996",Red Rocks Amphitheatre,"Morrison, CO",/images/1996-08-05.png,https://phish.net/setlists/phish-august-05-1996-red-rocks-amphitheatre-morrison-co-usa.html
1996,"August 6, 1996",Red Rocks Amphitheatre,"Morrison, CO",/images/1996-08-06.png,https://phish.net/setlists/phish-august-06-1996-red-rocks-amphitheatre-morrison-co-usa.html
1996,"August 7, 1996",Red Rocks Amphitheatre,"Morrison, CO",/images/1996-08-07.png,https://phish.net/setlists/phish-august-07-1996-red-rocks-amphitheatre-morrison-co-usa.html
1996,"August 10, 1996",Alpine Valley,"East Troy, WI",/images/1996-08-10.png,https://phish.net/setlists/phish-august-10-1996-alpine-valley-music-theatre-east-troy-wi-usa.html
1996,"August 12, 1996",Deer Creek,"Noblesville, IN",/images/1996-08-12.png,https://phish.net/setlists/phish-august-12-1996-deer-creek-music-center-noblesville-in-usa.html
1996,"August 13, 1996",Deer Creek,"Noblesville, IN",/images/1996-08-13.png,https://phish.net/setlists/phish-august-13-1996-deer-creek-music-center-noblesville-in-usa.html
1996,"August 14, 1996",Hersheypark Stadium,"Hershey, PA",/images/1996-08-14.png,https://phish.net/setlists/phish-august-14-1996-hersheypark-stadium-hershey-pa-usa.html
1996,"August 15, 1996",The Clifford Ball,"Plattsburgh, NY",/images/1996-08-15.png,https://phish.net/setlists/phish-august-15-1996-plattsburgh-air-force-base-plattsburgh-ny-usa.html
1996,"August 16, 1996",The Clifford Ball,"Plattsburgh, NY",/images/1996-08-16.png,https://phish.net/setlists/phish-august-16-1996-plattsburgh-air-force-base-plattsburgh-ny-usa.html
1996,"August 17, 1996",The Clifford Ball,"Plattsburgh, NY",/images/1996-08-17.png,https://phish.net/setlists/phish-august-17-1996-plattsburgh-air-force-base-plattsburgh-ny-usa.html
1996,"October 16, 1996",Olympic Center,"Lake Placid, NY",/images/1996-10-16.png,https://phish.net/setlists/phish-october-16-1996-olympic-center-lake-placid-ny-usa.html
1996,"October 17, 1996",Bryce Jordan Center,"State College, PA",/images/1996-10-17.png,https://phish.net/setlists/phish-october-17-1996-bryce-jordan-center-penn-state-university-state-college-pa-usa.html
1996,"October 18, 1996",Civic Arena,"Pittsburgh, PA",/images/1996-10-18.png,https://phish.net/setlists/phish-october-18-1996-civic-arena-pittsburgh-pa-usa.html
1996,"October 19, 1996",Marine Midland Arena,"Buffalo, NY",/images/1996-10-19.png,https://phish.net/setlists/phish-october-19-1996-marine-midland-arena-buffalo-ny-usa.html
1996,"October 21, 1996",Madison Square Garden,"New York, NY",/images/1996-10-21.png,https://phish.net/setlists/phish-october-21-1996-madison-square-garden-new-york-ny-usa.html
1996,"October 22, 1996",Madison Square Garden,"New York, NY",/images/1996-10-22.png,https://phish.net/setlists/phish-october-22-1996-madison-square-garden-new-york-ny-usa.html
1996,"October 23, 1996",Hartford Civic Center,"Hartford, CT",/images/1996-10-23.png,https://phish.net/setlists/phish-october-23-1996-hartford-civic-center-hartford-ct-usa.html
1996,"October 25, 1996",Hampton Coliseum,"Hampton, VA",/images/1996-10-25.png,https://phish.net/setlists/phish-october-25-1996-hampton-coliseum-hampton-va-usa.html
1996,"October 26, 1996",Charlotte Coliseum,"Charlotte, NC",/images/1996-10-26.png,https://phish.net/setlists/phish-october-26-1996-charlotte-coliseum-charlotte-nc-usa.html
1996,"October 27, 1996",North Charleston Coliseum,"Charleston, SC",/images/1996-10-27.png,https://phish.net/setlists/phish-october-27-1996-north-charleston-coliseum-north-charleston-sc-usa.html
1996,"October 29, 1996",Leon County Civic Center,"Tallahassee, FL",/images/1996-10-29.png,https://phish.net/setlists/phish-october-29-1996-leon-county-civic-center-tallahassee-fl-usa.html
1996,"October 31, 1996",The Omni,"Atlanta, GA",/images/1996-10-31.png,https://phish.net/setlists/phish-october-31-1996-the-omni-atlanta-ga-usa.html
1996,"November 2, 1996",Coral Sky Amphitheater,"West Palm Beach, FL",/images/1996-11-02.png,https://phish.net/setlists/phish-november-02-1996-coral-sky-amphitheater-west-palm-beach-fl-usa.html
1996,"November 3, 1996",O'Connell Center,"Gainesville, FL",/images/1996-11-03.png,https://phish.net/setlists/phish-november-03-1996-oconnell-center-university-of-florida-gainesville-fl-usa.html
1996,"November 6, 1996",Knoxville Civic Coliseum,"Knoxville, TN",/images/1996-11-06.png,https://phish.net/setlists/phish-november-06-1996-knoxville-civic-coliseum-knoxville-tn-usa.html
1996,"November 7, 1996",Rupp Arena,"Lexington, KY",/images/1996-11-07.png,https://phish.net/setlists/phish-november-07-1996-rupp-arena-lexington-ky-usa.html
1996,"November 8, 1996",Assembly Hall,"Champaign, IL",/images/1996-11-08.png,https://phish.net/setlists/phish-november-08-1996-assembly-hall-university-of-illinois-champaign-il-usa.html
1996,"November 9, 1996",The Palace,"Auburn Hills, MI",/images/1996-11-09.png,https://phish.net/setlists/phish-november-09-1996-the-palace-of-auburn-hills-auburn-hills-mi-usa.html
1996,"November 11, 1996",Van Andel Arena,"Grand Rapids, MI",/images/1996-11-11.png,https://phish.net/setlists/phish-november-11-1996-van-andel-arena-grand-rapids-mi-usa.html
1996,"November 13, 1996",Target Center,"Minneapolis, MN",/images/1996-11-13.png,https://phish.net/setlists/phish-november-13-1996-target-center-minneapolis-mn-usa.html
1996,"November 14, 1996",Hilton Coliseum,"Ames, IA",/images/1996-11-14.png,https://phish.net/setlists/phish-november-14-1996-hilton-coliseum-ames-ia-usa.html
1996,"November 15, 1996",Kiel Center,"St. Louis, MO",/images/1996-11-15.png,https://phish.net/setlists/phish-november-15-1996-kiel-center-st-louis-mo-usa.html
1996,"November 16, 1996",Civic Auditorium,"Omaha, NE",/images/1996-11-16.png,https://phish.net/setlists/phish-november-16-1996-civic-auditorium-omaha-ne-usa.html
1996,"November 18, 1996",Mid-South Coliseum,"Memphis, TN",/images/1996-11-18.png,https://phish.net/setlists/phish-november-18-1996-mid-south-coliseum-memphis-tn-usa.html
1996,"November 19, 1996",Municipal Auditorium,"Kansas City, MO",/images/1996-11-19.png,https://phish.net/setlists/phish-november-19-1996-municipal-auditorium-kansas-city-mo-usa.html
1996,"November 22, 1996",Spokane Arena,"Spokane, WA",/images/1996-11-22.png,https://phish.net/setlists/phish-november-22-1996-spokane-arena-spokane-wa-usa.html
1996,"November 23, 1996",Pacific Coliseum ,"Vancouver, Canada",/images/1996-11-23.JPG,https://phish.net/setlists/phish-november-23-1996-pacific-coliseum-vancouver-british-columbia-canada.html
1996,"November 24, 1996",Memorial Coliseum,"Portland, OR",/images/1996-11-24.jpg,https://phish.net/setlists/phish-november-24-1996-memorial-coliseum-portland-or-usa.html
1996,"November 27, 1996",Key Arena,"Seattle, WA",/images/1996-11-27.png,https://phish.net/setlists/phish-november-27-1996-key-arena-seattle-wa-usa.html
1996,"November 29, 1996",The Cow Palace,"Daly City, CA",/images/1996-11-29.png,https://phish.net/setlists/phish-november-29-1996-the-cow-palace-daly-city-ca-usa.html
1996,"November 30, 1996",ARCO Arena,"Sacramento, CA",/images/1996-11-30.png,https://phish.net/setlists/phish-november-30-1996-arco-arena-sacramento-ca-usa.html
1996,"December 1, 1996",Pauley Pavilion,"Los Angeles, CA",,https://phish.net/setlists/phish-december-01-1996-pauley-pavilion-university-of-california-los-angeles-los-angeles-ca-usa.html
1996,"December 2, 1996",America West Arena,"Phoenix, AZ",,https://phish.net/setlists/phish-december-02-1996-america-west-arena-phoenix-az-usa.html
1996,"December 4, 1996",Sports Arena,"San Diego, CA",,https://phish.net/setlists/phish-december-04-1996-sports-arena-san-diego-ca-usa.html
1996,"December 6, 1996",The Aladdin Theatre,"Las Vegas, NV",,https://phish.net/setlists/phish-december-06-1996-the-aladdin-theatre-las-vegas-nv-usa.html
1996,"December 28, 1996",CoreStates Spectrum,"Philadelphia, PA",/images/1996-12-28.png,https://phish.net/setlists/phish-december-28-1996-corestates-spectrum-philadelphia-pa-usa.html
