year,date,venue,city_state,imageurl,net_link
1994,1994-07-06,Theatre St. Denis,"Montreal, Canada",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-06.jpg,https://phish.net/setlists/phish-july-06-1994-theatre-st-denis-montral-qubec-canada.html
1994,1994-07-08,Great Woods,"Mansfield, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-08.jpg,https://phish.net/setlists/phish-july-08-1994-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1994,1994-07-09,Great Woods,"Mansfield, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-09.jpg,https://phish.net/setlists/phish-july-09-1994-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1994,1994-07-10,Saratoga Performing Arts Center,"Saratoga Springs, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-10.jpg,https://phish.net/setlists/phish-july-10-1994-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
1994,1994-07-13,Big Birch Concert Pavilion,"Patterson, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-13.jpg,https://phish.net/setlists/phish-july-13-1994-big-birch-concert-pavilion-patterson-ny-usa.html
1994,1994-07-14,Finger Lakes Performing Arts Center,"Canandaigua, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-14.jpg,https://phish.net/setlists/phish-july-14-1994-finger-lakes-performing-arts-center-canandaigua-ny-usa.html
1994,1994-07-15,Jones Beach Amphitheater,"Wantagh, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-15.jpg,https://phish.net/setlists/phish-july-15-1994-jones-beach-amphitheater-wantagh-ny-usa.html
1994,1994-07-16,Summerstage At Sugarbush,"North Fayston, VT",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-07-16.jpg,https://phish.net/setlists/phish-july-16-1994-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1994,1994-10-07,Stabler Arena,"Bethlehem, PA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-07.jpg,https://phish.net/setlists/phish-october-07-1994-stabler-arena-lehigh-university-bethlehem-pa-usa.html
1994,1994-10-08,Patriot Center,"Fairfax, VA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-08.jpg,https://phish.net/setlists/phish-october-08-1994-patriot-center-george-mason-university-fairfax-va-usa.html
1994,1994-10-09,A. J. Palumbo Center,"Pittsburgh, PA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-09.jpg,https://phish.net/setlists/phish-october-09-1994-a-j-palumbo-center-pittsburgh-pa-usa.html
1994,1994-10-10,Palace Theatre,"Louisville, KY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-10.jpg,https://phish.net/setlists/phish-october-10-1994-palace-theatre-louisville-ky-usa.html
1994,1994-10-12,Orpheum Theatre,"Memphis, TN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-12.jpg,https://phish.net/setlists/phish-october-12-1994-orpheum-theatre-memphis-tn-usa.html
1994,1994-10-13,University Of Mississippi,"Oxford, MS",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-13.jpg,https://phish.net/setlists/phish-october-13-1994-university-of-mississippi-oxford-ms-usa.html
1994,1994-10-15,Oak Mountain Amphitheatre,"Pelham, AL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-15.jpg,https://phish.net/setlists/phish-october-15-1994-oak-mountain-amphitheatre-pelham-al-usa.html
1994,1994-10-16,Soldiers And Sailors Memorial Auditorium,"Chattanooga, TN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-16.jpg,https://phish.net/setlists/phish-october-16-1994-soldiers-and-sailors-memorial-auditorium-chattanooga-tn-usa.html
1994,1994-10-18,Vanderbilt University,"Nashville, TN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-18.jpg,https://phish.net/setlists/phish-october-18-1994-vanderbilt-university-memorial-gym-nashville-tn-usa.html
1994,1994-10-20,Mahaffey Theatre,"St. Petersburg, FL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-20.jpg,https://phish.net/setlists/phish-october-20-1994-mahaffey-theatre-st-petersburg-fl-usa.html
1994,1994-10-21,Sunrise Musical Theatre,"Sunrise, FL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-21.jpg,https://phish.net/setlists/phish-october-21-1994-sunrise-musical-theatre-sunrise-fl-usa.html
1994,1994-10-22,The Edge Concert Field,"Orlando, FL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-22.jpg,https://phish.net/setlists/phish-october-22-1994-the-edge-concert-field-orlando-fl-usa.html
1994,1994-10-25,Atlanta Civic Center,"Atlanta, GA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-25.jpg,https://phish.net/setlists/phish-october-25-1994-atlanta-civic-center-atlanta-ga-usa.html
1994,1994-10-26,Varsity Gym,"Boone, NC",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-26.jpg,https://phish.net/setlists/phish-october-26-1994-varsity-gym-appalachian-state-university-boone-nc-usa.html
1994,1994-10-27,University Hall,"Charlottesville, VA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-27.jpg,https://phish.net/setlists/phish-october-27-1994-university-hall-university-of-virginia-charlottesville-va-usa.html
1994,1994-10-28,Gaillard Auditorium,"Charleston, SC",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-28.jpg,https://phish.net/setlists/phish-october-28-1994-galliard-auditorium-charleston-sc-usa.html
1994,1994-10-29,Spartanburg Memorial Auditorium,"Spartanburg, SC",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-29.jpg,https://phish.net/setlists/phish-october-29-1994-spartanburg-memorial-auditorium-spartanburg-sc-usa.html
1994,1994-10-31,Glens Falls Civic Center,"Glens Falls, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-10-31.jpg,https://phish.net/setlists/phish-october-31-1994-glens-falls-civic-center-glens-falls-ny-usa.html
1994,1994-11-02,Bangor Auditorium,"Bangor, ME",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-02.jpg,https://phish.net/setlists/phish-november-02-1994-bangor-auditorium-bangor-me-usa.html
1994,1994-11-03,Mullins Center,"Amherst, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-03.jpg,https://phish.net/setlists/phish-november-03-1994-mullins-center-university-of-massachusetts-amherst-ma-usa.html
1994,1994-11-04,Onondaga War Memorial Auditorium,"Syracuse, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-04.jpg,https://phish.net/setlists/phish-november-04-1994-onondaga-war-memorial-auditorium-syracuse-ny-usa.html
1994,1994-11-12,MAC Center,"Kent, OH",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-12.jpg,https://phish.net/setlists/phish-november-12-1994-mac-center-kent-state-university-kent-oh-usa.html
1994,1994-11-13,Warner Theatre,"Erie, PA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-13.jpg,https://phish.net/setlists/phish-november-13-1994-warner-theatre-erie-pa-usa.html
1994,1994-11-14,DeVos Hall Grand,"Rapids, MI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-14.jpg,https://phish.net/setlists/phish-november-14-1994-devos-hall-grand-rapids-mi-usa.html
1994,1994-11-16,Hill Auditorium,"Ann Arbor, MI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-16.jpg,https://phish.net/setlists/phish-november-16-1994-hill-auditorium-university-of-michigan-ann-arbor-mi-usa.html
1994,1994-11-17,Hara Arena,"Dayton, OH",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-17.jpg,https://phish.net/setlists/phish-november-17-1994-hara-arena-dayton-oh-usa.html
1994,1994-11-18,MSU Auditorium,"Lansing, MI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-18.jpg,https://phish.net/setlists/phish-november-18-1994-msu-auditorium-michigan-state-university-east-lansing-mi-usa.html
1994,1994-11-19,Indiana University Auditorium,"Bloomington, IN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-19.jpg,https://phish.net/setlists/phish-november-19-1994-indiana-university-auditorium-bloomington-in-usa.html
1994,1994-11-20,Dane County Coliseum,"Madison, WI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-20.jpg,https://phish.net/setlists/phish-november-20-1994-dane-county-coliseum-madison-wi-usa.html
1994,1994-11-22,Jesse Auditorium,"Columbia, MO",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-22.jpg,https://phish.net/setlists/phish-november-22-1994-jesse-auditorium-university-of-missouri-columbia-mo-usa.html
1994,1994-11-23,The Fox Theatre,"St. Louis, MO",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-23.jpg,https://phish.net/setlists/phish-november-23-1994-the-fox-theatre-st-louis-mo-usa.html
1994,1994-11-25,UIC Pavilion,"Chicago, IL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-25.jpg,https://phish.net/setlists/phish-november-25-1994-uic-pavilion-university-of-illinois-chicago-il-usa.html
1994,1994-11-26,The Orpheum Theatre,"Minneapolis, MN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-26.jpg,https://phish.net/setlists/phish-november-26-1994-the-orpheum-theatre-minneapolis-mn-usa.html
1994,1994-11-28,Brick Breeden Fieldhouse,"Bozeman, MT",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-28.jpg,https://phish.net/setlists/phish-november-28-1994-field-house-montana-state-university-bozeman-mt-usa.html
1994,1994-11-30,Campus Recreation Center,"Olympia, WA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-11-30.jpg,https://phish.net/setlists/phish-november-30-1994-campus-recreation-center-evergreen-college-olympia-wa-usa.html
1994,1994-12-01,Salem Armory,"Salem, OR",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-01.jpg,https://phish.net/setlists/phish-december-01-1994-salem-armory-salem-or-usa.html
1994,1994-12-02,Recreation Hall,"Davis, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-02.jpg,https://phish.net/setlists/phish-december-02-1994-recreation-hall-university-of-california-davis-davis-ca-usa.html
1994,1994-12-03,Event Center,"San Jose, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-03.jpg,https://phish.net/setlists/phish-december-03-1994-event-center-san-jose-ca-usa.html
1994,1994-12-04,Acker Gym,"Chico, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-04.jpg,https://phish.net/setlists/phish-december-04-1994-acker-gym-chico-state-university-chico-ca-usa.html
1994,1994-12-06,UCSB Events Center,"Goleta, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-06.jpg,https://phish.net/setlists/phish-december-06-1994-ucsb-events-center-university-of-california-santa-barbara-goleta-ca-usa.html
1994,1994-12-07,Spreckels Theatre,"San Diego, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-07.jpg,https://phish.net/setlists/phish-december-07-1994-spreckels-theatre-san-diego-ca-usa.html
1994,1994-12-08,Spreckels Theatre,"San Diego, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-08.jpg,https://phish.net/setlists/phish-december-08-1994-spreckels-theatre-san-diego-ca-usa.html
1994,1994-12-09,Mesa Amphitheatre,"Mesa, AZ",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-09.jpg,https://phish.net/setlists/phish-december-09-1994-mesa-amphitheatre-mesa-az-usa.html
1994,1994-12-10,Civic Auditorium,"Santa Monica, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-10.jpg,https://phish.net/setlists/phish-december-10-1994-civic-auditorium-santa-monica-ca-usa.html
1994,1994-12-28,Civic Center,"Philadelphia, PA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-28.jpg,https://phish.net/setlists/phish-december-28-1994-civic-center-philadelphia-pa-usa.html
1994,1994-12-29,Providence Civic Center,"Providence, RI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-29.jpg,https://phish.net/setlists/phish-december-29-1994-providence-civic-center-providence-ri-usa.html
1994,1994-12-30,Madison Square Garden,"New York, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-30.jpg,https://phish.net/setlists/phish-december-30-1994-madison-square-garden-new-york-ny-usa.html
1994,1994-12-31,Boston Garden,"Boston, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1994-12-31.jpg,https://phish.net/setlists/phish-december-31-1994-boston-garden-boston-ma-usa.html
1995,1995-05-16,Lowell Memorial Auditorium,"Lowell, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-05-16.jpg,https://phish.net/setlists/phish-may-16-1995-lowell-memorial-auditorium-lowell-ma-usa.html
1995,1995-06-07,Boise State University Pavilion,"Boise, ID",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-07.jpg,https://phish.net/setlists/phish-june-07-1995-boise-state-university-pavilion-boise-id-usa.html
1995,1995-06-08,The Delta Center,"Salt Lake City, UT",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-08.jpg,https://phish.net/setlists/phish-june-08-1995-the-delta-center-salt-lake-city-ut-usa.html
1995,1995-06-09,Red Rocks Amphitheatre,"Morrison, CO",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-09.jpg,https://phish.net/setlists/phish-june-09-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,1995-06-10,Red Rocks Amphitheatre,"Morrison, CO",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-10.jpg,https://phish.net/setlists/phish-june-10-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,1995-06-13,Riverport Amphitheater,"Maryland Heights, MO",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-13.jpg,https://phish.net/setlists/phish-june-13-1995-riverport-amphitheater-maryland-heights-mo-usa.html
1995,1995-06-14,Mud Island Amphitheater,"Memphis, TN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-14.jpg,https://phish.net/setlists/phish-june-14-1995-mud-island-amphitheater-memphis-tn-usa.html
1995,1995-06-15,Lakewood Amphitheatre,"Atlanta, GA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-15.jpg,https://phish.net/setlists/phish-june-15-1995-lakewood-amphitheatre-atlanta-ga-usa.html
1995,1995-06-16,Walnut Creek Amphitheater,"Raleigh, NC",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-16.jpg,https://phish.net/setlists/phish-june-16-1995-walnut-creek-amphitheater-raleigh-nc-usa.html
1995,1995-06-17,Nissan Pavilion,"Bristow, VA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-17.jpg,https://phish.net/setlists/phish-june-17-1995-nissan-pavilion-at-stone-ridge-bristow-va-usa.html
1995,1995-06-19,Deer Creek,"Noblesville, IN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-19.jpg,https://phish.net/setlists/phish-june-19-1995-deer-creek-music-center-noblesville-in-usa.html
1995,1995-06-20,Blossom Music Center,"Cuyahoga Falls, OH",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-20.jpg,https://phish.net/setlists/phish-june-20-1995-blossom-music-center-cuyahoga-falls-oh-usa.html
1995,1995-06-22,Finger Lakes Performing Arts Center,"Canandaigua, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-22.jpg,https://phish.net/setlists/phish-june-22-1995-finger-lakes-performing-arts-center-canandaigua-ny-usa.html
1995,1995-06-23,Waterloo Village,"Stanhope, NJ",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-23.jpg,https://phish.net/setlists/phish-june-23-1995-waterloo-village-stanhope-nj-usa.html
1995,1995-06-24,The Mann Music Center,"Philadelphia, PA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-24.jpg,https://phish.net/setlists/phish-june-24-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,1995-06-25,The Mann Music Center,"Philadelphia, PA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-25.jpg,https://phish.net/setlists/phish-june-25-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,1995-06-26,Saratoga Performing Arts Center,"Saratoga Springs, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-26.jpg,https://phish.net/setlists/phish-june-26-1995-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
1995,1995-06-28,Jones Beach Amphitheater,"Wantagh, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-28.jpg,https://phish.net/setlists/phish-june-28-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,1995-06-29,Jones Beach Amphitheater,"Wantagh, NY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-29.jpg,https://phish.net/setlists/phish-june-29-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,1995-06-30,Great Woods,"Mansfield, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-06-30.jpg,https://phish.net/setlists/phish-june-30-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,1995-07-01,Great Woods,"Mansfield, MA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-07-01.jpg,https://phish.net/setlists/phish-july-01-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,1995-07-02,Summerstage At Sugarbush,"North Fayston, VT",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-07-02.jpg,https://phish.net/setlists/phish-july-02-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,1995-07-03,Summerstage At Sugarbush,"North Fayston, VT",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-07-03.jpg,https://phish.net/setlists/phish-july-03-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,1995-09-27,Cal Expo Amphitheater,"Sacramento, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-09-27.jpg,https://phish.net/setlists/phish-september-27-1995-cal-expo-amphitheater-sacramento-ca-usa.html
1995,1995-09-28,Embarcadero Center,"San Diego, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-09-28.jpg,https://phish.net/setlists/phish-september-28-1995-summer-pops-embarcadero-center-san-diego-ca-usa.html
1995,1995-09-29,Greek Theatre,"Los Angeles, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-09-29.jpg,https://phish.net/setlists/phish-september-29-1995-greek-theatre-los-angeles-ca-usa.html
1995,1995-09-30,Shoreline Amphitheatre,"Mountain View, CA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-09-30.jpg,https://phish.net/setlists/phish-september-30-1995-shoreline-amphitheatre-mountain-view-ca-usa.html
1995,1995-10-02,Seattle Center Arena,"Seattle, WA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-02.jpg,https://phish.net/setlists/phish-october-02-1995-seattle-center-arena-seattle-wa-usa.html
1995,1995-10-03,Seattle Center Arena,"Seattle, WA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-03.jpg,https://phish.net/setlists/phish-october-03-1995-seattle-center-arena-seattle-wa-usa.html
1995,1995-10-05,Memorial Coliseum,"Portland, OR",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-05.jpg,https://phish.net/setlists/phish-october-05-1995-memorial-coliseum-portland-or-usa.html
1995,1995-10-06,The Orpheum Theatre,"Vancouver, Canada",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-06.jpg,https://phish.net/setlists/phish-october-06-1995-the-orpheum-theatre-vancouver-british-columbia-canada.html
1995,1995-10-07,Spokane Opera House,"Spokane, WA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-07.jpg,https://phish.net/setlists/phish-october-07-1995-spokane-opera-house-spokane-wa-usa.html
1995,1995-10-08,Adams Fieldhouse,"Missoula, MT",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-08.jpg,https://phish.net/setlists/phish-october-08-1995-adams-fieldhouse-university-of-montana-missoula-mt-usa.html
1995,1995-10-11,Compton Terrace Amphitheater,"Chandler, AZ",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-11.jpg,https://phish.net/setlists/phish-october-11-1995-compton-terrace-amphitheater-chandler-az-usa.html
1995,1995-10-13,Will Rogers Auditorium,"Fort Worth, TX",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-13.jpg,https://phish.net/setlists/phish-october-13-1995-will-rogers-auditorium-fort-worth-tx-usa.html
1995,1995-10-14,Austin Music Hall,"Austin, TX",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-14.jpg,https://phish.net/setlists/phish-october-14-1995-austin-music-hall-austin-tx-usa.html
1995,1995-10-15,Austin Music Hall,"Austin, TX",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-15.jpg,https://phish.net/setlists/phish-october-15-1995-austin-music-hall-austin-tx-usa.html
1995,1995-10-17,State Palace Theatre,"New Orleans, LA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-17.jpg,https://phish.net/setlists/phish-october-17-1995-state-palace-theatre-new-orleans-la-usa.html
1995,1995-10-19,Municipal Auditorium,"Kansas City, MO",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-19.jpg,https://phish.net/setlists/phish-october-19-1995-municipal-auditorium-kansas-city-mo-usa.html
1995,1995-10-20,Five Seasons Arena,"Cedar Rapids, IA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-20.jpg,https://phish.net/setlists/phish-october-20-1995-five-seasons-arena-cedar-rapids-ia-usa.html
1995,1995-10-21,Pershing Auditorium,"Lincoln, NE",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-21.jpg,https://phish.net/setlists/phish-october-21-1995-pershing-auditorium-lincoln-ne-usa.html
1995,1995-10-22,Assembly Hall,"Champaign, IL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-22.jpg,https://phish.net/setlists/phish-october-22-1995-assembly-hall-university-of-illinois-champaign-il-usa.html
1995,1995-10-24,Dane County Coliseum,"Madison, WI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-24.jpg,https://phish.net/setlists/phish-october-24-1995-dane-county-coliseum-madison-wi-usa.html
1995,1995-10-25,St. Paul Civic Center,"St. Paul, MN",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-25.jpg,https://phish.net/setlists/phish-october-25-1995-civic-center-arena-st-paul-mn-usa.html
1995,1995-10-27,Wing's Stadium,"Kalamazoo, MI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-27.jpg,https://phish.net/setlists/phish-october-27-1995-wings-stadium-kalamazoo-mi-usa.html
1995,1995-10-28,The Palace,"Auburn Hills, MI",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-28.jpg,https://phish.net/setlists/phish-october-28-1995-the-palace-of-auburn-hills-auburn-hills-mi-usa.html
1995,1995-10-29,Louisville Gardens,"Louisville, KY",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-29.jpg,https://phish.net/setlists/phish-october-29-1995-louisville-gardens-louisville-ky-usa.html
1995,1995-10-31,Rosemont Horizon,"Rosemont, IL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-10-31.jpg,https://phish.net/setlists/phish-october-31-1995-rosemont-horizon-rosemont-il-usa.html
1995,1995-11-09,The Fox Theatre,"Atlanta, GA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-11-09.jpg,https://phish.net/setlists/phish-november-09-1995-the-fox-theatre-atlanta-ga-usa.html
1995,1995-11-10,The Fox Theatre,"Atlanta, GA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-11-10.jpg,https://phish.net/setlists/phish-november-10-1995-the-fox-theatre-atlanta-ga-usa.html
1995,1995-11-11,The Fox Theatre,"Atlanta, GA",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-11-11.jpg,https://phish.net/setlists/phish-november-11-1995-the-fox-theatre-atlanta-ga-usa.html
1995,1995-11-12,O'Connell Center,"Gainesville, FL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-11-12.jpg,https://phish.net/setlists/phish-november-12-1995-oconnell-center-university-of-florida-gainesville-fl-usa.html
1995,1995-11-14,University Of Central Florida Arena,"Orlando, FL",https://hykzrxjtkpssrfmcerky.supabase.co/storage/v1/object/public/ticket-images/1995-11-14.jpg,https://phish.net/setlists/phish-november-14-1995-university-of-central-florida-arena-orlando-fl-usa.html
